Incident_ID,Injury,Age,City_Lat,City_Lon
19900520TNHIC,Fatal,Adult,35.809348,-87.430054
19900531TXSUF,Wounded,Teen,32.753177,-97.3327459
19900531TXSUF,Wounded,Teen,32.753177,-97.3327459
19900824NCMYC,Fatal,Teen,,
19900827NVELL,Fatal,Teen,36.1672559,-115.148516
19900827TXWHD,,Teen,32.7476761,-96.8205751
19900911TXSAS,Wounded,Teen,29.4195889,-98.6401832
19900911TXSAS,Wounded,Teen,29.4195889,-98.6401832
19900911TXSAS,Wounded,Teen,29.4195889,-98.6401832
19900922ALLEB,Wounded,Teen,,
19900922ALLEB,Wounded,Teen,,
19901002TXWHD,Wounded,Teen,32.7476761,-96.8205751
19901029INCHC,,0,38.45312,-85.6702407
19901030TXNAG,Wounded,Adult,32.912624,-96.6388833
19901213LASAS,,0,30.2751945,-89.7811745
19910108TXRIR,,Teen,32.9481789,-96.7297206
19910117TXHOD,Wounded,Teen,32.7476761,-96.8205751
19910219LABON,Fatal,Teen,29.951065,-90.071533
19910219LABON,Wounded,Teen,29.951065,-90.071533
19910313ALSES,Wounded,Teen,33.3967079,-86.1597137
19910313ALSES,Wounded,Teen,33.3967079,-86.1597137
19910314SCWOP,Wounded,Teen,34.6888725,-82.356973
19910314SCWOP,Wounded,Teen,34.6888725,-82.356973
19910314SCWOP,Wounded,Teen,34.6888725,-82.356973
19910314SCWOP,Wounded,Child,34.6888725,-82.356973
19910325NCGAC,Fatal,0,35.2272086,-80.8430827
19910411SCNOR,,Teen,34.949602,-81.0807463
19910423CARAC,Fatal,Child,33.894927,-118.226624
19910423MSHUB,Wounded,Teen,33.1842912,-90.4892563
19910510OHFRC,Fatal,Teen,39.9622601,-83.0007065
19910516KSCOK,Wounded,Teen,,
19910516KSCOK,Wounded,Teen,,
19910521CAROS,Fatal,Teen,34.1508718,-118.448986
19910521FLSCP,Wounded,Teen,26.8200607,-80.6653351
19910521FLSCP,Wounded,Teen,26.8200607,-80.6653351
19910521FLSCP,Fatal,Teen,26.8200607,-80.6653351
19910722CAWEL,Wounded,Teen,34.0536909,-118.242766
19910730CAENC,Wounded,Teen,33.894927,-118.226624
19910913TXMAH,Fatal,Teen,29.7589382,-95.3676974
19910917ILWOC,Wounded,Teen,41.8755616,-87.6244212
19910918TXCRC,Fatal,Teen,33.5778818,-101.2855737
19911002TXSPH,Wounded,Teen,29.7589382,-95.3676974
19911004CADOL,Wounded,Teen,34.0536909,-118.242766
19911004CADOL,Wounded,Teen,34.0536909,-118.242766
19911004CAROL,,0,,
19911009NYJAB,Fatal,Teen,40.8466508,-73.8785937
19911011MAMAR,Wounded,Teen,42.3248426,-71.0950158
19911015NHMOS,Wounded,Teen,42.8742651,-72.2815335
19911015NHMOS,Wounded,Teen,42.8742651,-72.2815335
19911015SCWOW,,0,34.7323272,-82.0231634
19911015TXGEP,Wounded,Teen,29.6910753,-95.2092076
19911023TXOAD,Fatal,Teen,32.7476761,-96.8205751
19911106LAWAN,Fatal,Teen,29.951065,-90.071533
19911106LAWAN,Wounded,Teen,29.951065,-90.071533
19911111TXYSE,Fatal,Teen,,
19911111TXYSE,Wounded,Teen,,
19911114TXMIH,Wounded,Teen,,
19911125NYTHB,Fatal,Teen,40.6526006,-73.9497211
19911125NYTHB,Wounded,Adult,40.6526006,-73.9497211
19911226NCWHW,Wounded,Adult,34.3387802,-78.7030721
19911226NCWHW,Wounded,Adult,34.3387802,-78.7030721
19920128LAFRG,Wounded,Teen,30.0156248,-90.0518356
19920131LAFRG,Wounded,Teen,30.0156248,-90.0518356
19920206OKDOO,Fatal,Teen,35.4729886,-97.5170536
19920207VABON,Fatal,Teen,36.8448348,-76.2863999
19920207VABON,Wounded,Teen,36.8448348,-76.2863999
19920226NYTHB,Fatal,Teen,40.6526006,-73.9497211
19920226NYTHB,Fatal,Teen,40.6526006,-73.9497211
19920305OHHAO,Wounded,Teen,39.8789527,-82.9507363
19920331LAOPA,Fatal,Teen,29.9413467,-90.0375901
19920409FLFOF,Wounded,Teen,26.640628,-81.8723084
19920417TXLID,Fatal,Adult,32.7476761,-96.8205751
19920501CALIO,Fatal,Adult,39.0954484,-121.5521858
19920501CALIO,Wounded,Teen,39.0954484,-121.5521858
19920501CALIO,Wounded,Teen,39.0954484,-121.5521858
19920501CALIO,Wounded,Teen,39.0954484,-121.5521858
19920501CALIO,Wounded,Teen,39.0954484,-121.5521858
19920501CALIO,Wounded,Adult,39.0954484,-121.5521858
19920501CALIO,Fatal,Teen,39.0954484,-121.5521858
19920501CALIO,Fatal,Teen,39.0954484,-121.5521858
19920501CALIO,Fatal,Teen,39.0954484,-121.5521858
19920501CALIO,Wounded,Teen,39.0954484,-121.5521858
19920501CALIO,Wounded,Teen,39.0954484,-121.5521858
19920501CALIO,Wounded,Teen,39.0954484,-121.5521858
19920501CALIO,Wounded,Teen,39.0954484,-121.5521858
19920501CALIO,Wounded,Teen,39.0954484,-121.5521858
19920514CASIN,Wounded,Teen,,
19920514CASIN,Wounded,Teen,,
19920514TXHUH,Wounded,Teen,30.7235263,-95.5507771
19920529CAVEL,Wounded,Teen,34.0536909,-118.242766
19920529CAVEL,Wounded,Teen,34.0536909,-118.242766
19920529CAVEL,Wounded,Teen,34.0536909,-118.242766
19920606CAMEM,Wounded,Adult,37.1641544,-120.7678602
19920911TXPAA,Wounded,Teen,35.2072185,-101.833824
19920911TXPAA,Wounded,Teen,35.2072185,-101.833824
19920911TXPAA,Wounded,Teen,35.2072185,-101.833824
19920911TXPAA,Wounded,Teen,35.2072185,-101.833824
19920911TXPAA,Wounded,Teen,35.2072185,-101.833824
19920911TXPAA,Wounded,Teen,35.2072185,-101.833824
19920911TXPAA,Wounded,Teen,35.2072185,-101.833824
19920928CAHIS,Wounded,Teen,38.5810606,-121.493895
19920928CAHIS,Wounded,Teen,38.5810606,-121.493895
19920930TXHOH,Fatal,0,29.7589382,-95.3676974
19920930TXHOH,Wounded,0,29.7589382,-95.3676974
19921013AZDET,Fatal,Teen,32.3110186,-111.083003
19921019NYEVB,Wounded,Teen,40.8466508,-73.8785937
19921019NYEVB,Wounded,Teen,40.8466508,-73.8785937
19921019NYEVB,Wounded,Teen,40.8466508,-73.8785937
19921104MIFID,Minor Injuries,Teen,42.3315509,-83.0466403
19921104MIFID,Minor Injuries,Teen,42.3315509,-83.0466403
19921104MIFID,Minor Injuries,Teen,42.3315509,-83.0466403
19921104MIFID,Minor Injuries,Teen,42.3315509,-83.0466403
19921104MIFID,Minor Injuries,Teen,42.3315509,-83.0466403
19921104MIFID,Minor Injuries,Teen,42.3315509,-83.0466403
19921104MIFID,Minor Injuries,Teen,42.3315509,-83.0466403
19921104MIMAD,Wounded,Teen,,
19921104MIMUD,Wounded,Teen,,
19921104MIMUD,Wounded,Teen,,
19921104MIMUD,Wounded,Teen,,
19921110ILSHC,,Teen,41.8755616,-87.6244212
19921113TXLAC,Fatal,Adult,29.879041,-95.675401
19921116ALFAB,Fatal,Teen,33.5206824,-86.8024326
19921120ILTIC,Fatal,Teen,41.8755616,-87.6244212
19921120ILTIC,Wounded,Teen,41.8755616,-87.6244212
19921120ILTIC,Wounded,Teen,41.8755616,-87.6244212
19921124ALROM,Wounded,Teen,32.3669656,-86.3006485
19921130ILORC,Wounded,Teen,41.8755616,-87.6244212
19921203ILWOC,Fatal,Teen,41.8755616,-87.6244212
19921203ILWOC,Wounded,Adult,41.8755616,-87.6244212
19921214NYWAW,Wounded,Adult,42.1695296,-75.1293351
19930105NYBRB,Wounded,Teen,40.7812093,-73.2462273
19930112FLNOM,Fatal,Teen,25.7741728,-80.19362
19930118KYEAG,Fatal,Adult,37.4537437,-86.3389464
19930118KYEAG,Fatal,Adult,37.4537437,-86.3389464
19930121CAFAL,Fatal,Teen,34.0536909,-118.242766
19930121CAFAL,Wounded,Teen,34.0536909,-118.242766
19930201NYAMA,Fatal,Teen,40.6789893,-73.4170673
19930201NYAMA,Wounded,Teen,40.6789893,-73.4170673
19930201WARER,,Teen,47.6896346,-122.1181146
19930204GACLA,Fatal,Teen,33.7489924,-84.3902644
19930208DCWAW,Fatal,0,38.8950368,-77.0365427
19930208MNMIM,,Teen,48.4343071,-96.1640721
19930222CAREL,Fatal,Teen,34.0536909,-118.242766
19930226MAGLG,,Teen,42.6159286,-70.6619888
19930308VADOD,Fatal,Adult,37.1291545,-76.5371893
19930318GAHAH,Wounded,Teen,33.4145834,-82.3126237
19930318GAHAH,Fatal,Teen,33.4145834,-82.3126237
19930325MOSUS,Fatal,Teen,38.6280278,-90.1910154
19930403CAGRS,Fatal,Teen,,
19930403CAGRS,Wounded,Teen,,
19930415MAFOA,Fatal,Adult,41.6806593,-70.907816
19930416CAGRS,Fatal,Adult,,
19930416WAMOT,,Adult,47.1894671,-122.5010408
19930514TXNII,Fatal,Teen,32.8295183,-96.9442177
19930524PAUPP,Fatal,Teen,40.3909328,-75.4921249
19930527LAFRN,Fatal,Teen,29.951065,-90.071533
19930707CADOL,Fatal,Teen,34.0536909,-118.242766
19930803NYTHN,Wounded,Teen,40.7127281,-74.0060152
19930831GAHAA,Fatal,Teen,33.7489924,-84.3902644
19930901KSJUJ,Wounded,Teen,39.0286093,-96.8313978
19930902TXROD,Fatal,Teen,32.7810789,-96.690261
19930916ILROC,Fatal,Teen,,
19930917ILDOD,Fatal,Teen,41.7936822,-88.0102281
19930917WYCES,Minor Injuries,Teen,44.80401,-106.96281
19930917WYCES,Minor Injuries,Teen,44.80401,-106.96281
19930917WYCES,Minor Injuries,Teen,44.80401,-106.96281
19930917WYCES,Minor Injuries,Teen,44.80401,-106.96281
19930925DCWEW,Fatal,Adult,38.8950368,-77.0365427
19930925DCWEW,Fatal,Child,38.8950368,-77.0365427
19930928MSCOG,Fatal,Teen,33.4000633,-91.0551312
19931012DEDON,,Teen,39.6159851,-75.662956
19931018DCJHW,Wounded,Teen,38.8950368,-77.0365427
19931101ILSUC,Fatal,Teen,41.8755616,-87.6244212
19931104CTNEN,Fatal,Teen,41.6612104,-72.7795419
19931104FLTEJ,Fatal,Teen,30.3321838,-81.655651
19931104MSBAB,Fatal,Teen,31.9790425,-89.2872843
19931111ILRIS,Fatal,Teen,39.7990175,-89.6439575
19931201WIWAW,Fatal,Adult,43.0683295,-88.0554001
19931202CTNEN,Fatal,Teen,41.6612104,-72.7795419
19931208GABES,Fatal,Teen,32.0790074,-81.0921335
19931215CACHS,Fatal,Teen,34.2148853,-118.4998204
19931217MICHC,Fatal,Adult,42.3180163,-84.020224
19931217MICHC,Wounded,Adult,42.3180163,-84.020224
19931217MICHC,Wounded,Adult,42.3180163,-84.020224
19940120CALOH,Fatal,Teen,33.9930677,-117.968675
19940121TXKEK,,Teen,31.3596258,-95.1832721
19940124SCEAC,Fatal,Teen,34.047662,-81.043323
19940126DCELW,,0,,
19940126DCPAW,,0,,
19940127CAWAS,Fatal,Adult,37.3361663,-121.890591
19940131WAWHS,Fatal,Adult,47.6969865,-122.3788856
19940208MIOSD,Fatal,Teen,,
19940218SCSPS,Wounded,Adult,34.972656,-81.884177
19940301MOKEB,Fatal,Adult,38.9751547,-92.7440277
19940301MOKEB,Fatal,Adult,38.9751547,-92.7440277
19940303ALENB,Wounded,Teen,33.5206824,-86.8024326
19940309DCEAW,Fatal,Teen,38.8950368,-77.0365427
19940315SCGOC,Fatal,Teen,32.971807,-80.01711
19940323WABAS,Fatal,Teen,47.6767863,-122.3745454
19940323WABAS,Wounded,Teen,47.6767863,-122.3745454
19940325GAETC,,Teen,34.2391265,-84.4720272
19940405TXMCA,Wounded,Teen,30.2711286,-97.7436995
19940405TXMCA,Wounded,Teen,30.2711286,-97.7436995
19940408MDLAU,Wounded,Adult,38.8162451,-76.751708
19940412MTMAB,Fatal,Child,46.0131505,-112.536508
19940413CA49L,,Child,34.0536909,-118.242766
19940419DCELW,Fatal,0,,
19940420INDIS,Wounded,Teen,41.6833813,-86.2500066
19940421TNJTN,Fatal,Teen,36.095567,-86.8011251
19940502FLNON,Fatal,Teen,25.8900949,-80.1867138
19940525INLAS,Wounded,Teen,41.6833813,-86.2500066
19940525NJLAW,,Teen,41.0381526,-74.2940378
19940526KYLAU,,0,37.637247,-87.958036
19940724PAMAM,Fatal,Adult,40.0588102,-76.7211368
19940725IAOTO,Fatal,Teen,41.0195659,-92.4116886
19940907CAHOL,Fatal,Teen,34.0536909,-118.242766
19940908NYSWA,Wounded,Teen,42.6511674,-73.754968
19940919CALOL,Wounded,Teen,34.0536909,-118.242766
19940919CALOL,Wounded,Teen,34.0536909,-118.242766
19940919CALOL,Wounded,Teen,34.0536909,-118.242766
19940922ORLEL,Wounded,Teen,44.5363364,-122.9072329
19941012NCGRG,Wounded,Adult,36.0726355,-79.7919754
19941017ILHUC,Wounded,Teen,41.8755616,-87.6244212
19941031CAALA,,Teen,33.587229,-117.72005
19941105CATHS,Fatal,Teen,37.7249296,-122.1560768
19941107OHWIW,Fatal,Adult,41.605327,-81.453449
19941107OHWIW,Wounded,Adult,41.605327,-81.453449
19941107OHWIW,Wounded,Adult,41.605327,-81.453449
19941107OHWIW,Wounded,Adult,41.605327,-81.453449
19941107OHWIW,Wounded,Adult,41.605327,-81.453449
19941108IAWEM,Wounded,Adult,42.4840907,-91.4555379
19941115WASTT,,Teen,47.2652366,-122.4483162
19950105DCCAW,Fatal,Teen,38.8950368,-77.0365427
19950110FLPAP,,Teen,26.8233946,-80.1386547
19950112WAGAS,Wounded,Teen,47.6055267,-122.3012677
19950112WAGAS,Wounded,Teen,47.6055267,-122.3012677
19950123CASAR,Fatal,Adult,34.0550328,-117.1827445
19950124DCSPW,Wounded,Teen,38.8950368,-77.0365427
19950202CAJOL,Fatal,Teen,33.7690164,-118.191604
19950202CAJOL,Wounded,Teen,33.7690164,-118.191604
19950208NECHS,Wounded,Adult,41.862302,-103.6627088
19950303MIPED,Wounded,Teen,42.3315509,-83.0466403
19950327MIRED,Wounded,Teen,42.3315509,-83.0466403
19950614FLLAL,Wounded,Teen,26.615891,-80.0691435
19950614FLLAL,Wounded,Teen,26.615891,-80.0691435
19950829TXMEL,Fatal,0,27.5030915,-99.5075644
19950912TNCYM,Fatal,Teen,35.1185491,-89.904645
19950914KSOLO,Fatal,Teen,38.8838856,-94.81887
19950914KSOLO,Fatal,Teen,38.8838856,-94.81887
19950914KSOLO,Wounded,Teen,38.8838856,-94.81887
19950914KSOLO,Wounded,Teen,38.8838856,-94.81887
19950914KSOLO,Wounded,Teen,38.8838856,-94.81887
19950914KSOLO,Wounded,Teen,38.8838856,-94.81887
19950915KYGEW,,Teen,37.990079,-84.1796503
19950927ALBLP,Wounded,Teen,32.4078632,-87.0207473
19950929FLTAT,Fatal,Teen,28.8041579,-81.725632
19951012SCBLB,Wounded,Adult,33.3628637,-81.2647093
19951012SCBLB,Fatal,Adult,33.3628637,-81.2647093
19951023FLLAC,,Teen,28.6714702,-81.3382005
19951030VAJOR,Wounded,Teen,37.5535535,-77.4114918
19951030VAJOR,Wounded,Teen,37.5535535,-77.4114918
19951030VAJOR,Wounded,Teen,37.5535535,-77.4114918
19951030VAJOR,Wounded,Teen,37.5535535,-77.4114918
19951102FLBLM,Minor Injuries,Child,25.7929198,-80.1353006
19951115TNRIL,Wounded,Adult,35.335538,-87.033002
19951115TNRIL,Fatal,Adult,35.335538,-87.033002
19951115TNRIL,Fatal,Teen,35.335538,-87.033002
19951128NYTHN,Fatal,Teen,40.7127281,-74.0060152
19960102PAGIG,,Teen,42.0003907,-80.3187645
19960119DCWIW,Fatal,Teen,38.8950368,-77.0365427
19960126TNEAM,Fatal,Teen,35.1185491,-89.904645
19960202WAFRM,Fatal,Teen,47.127456,-119.2832955
19960202WAFRM,Fatal,Adult,47.127456,-119.2832955
19960202WAFRM,Fatal,Teen,47.127456,-119.2832955
19960202WAFRM,Wounded,Teen,47.127456,-119.2832955
19960208CAMIM,Wounded,Teen,37.4519671,-122.177992
19960222GAJES,Fatal,Teen,32.0790074,-81.0921335
19960229MOBES,Fatal,Child,38.6280278,-90.1910154
19960229MOBES,Fatal,Teen,38.6280278,-90.1910154
19960229MOBES,Wounded,Adult,38.6280278,-90.1910154
19960311NCNON,,Teen,36.147951,-80.770611
19960319NVSWL,Minor Injuries,Teen,,
19960319NVSWL,Minor Injuries,Teen,,
19960411ALTAT,Fatal,Teen,30.547295,-88.1802037
19960415DCMCW,Fatal,Adult,,
19960514UTBIT,Wounded,Adult,40.6676347,-111.9388027
19960522CACOC,Fatal,Teen,34.0739016,-117.3136547
19960604CAWEH,,Teen,33.7475203,-116.9719684
19960726CAJOL,Wounded,Teen,34.0536909,-118.242766
19960726CAJOL,Wounded,Teen,34.0536909,-118.242766
19960925GADED,Fatal,Adult,30.8736613,-84.5740953
19961002PASMP,Fatal,Teen,39.9527237,-75.1635262
19961002PASMP,Fatal,Adult,39.9527237,-75.1635262
19961004CASTP,Fatal,Teen,,
19961004CASTP,Wounded,Teen,,
19961009ARJAS,Fatal,Teen,34.8150907,-92.2243153
19961014MOSUS,Fatal,Teen,38.6280278,-90.1910154
19961127CAHIS,Fatal,Teen,38.5810606,-121.493895
19970108NYCRN,Fatal,Teen,40.7127281,-74.0060152
19970108NYCRN,Wounded,Teen,40.7127281,-74.0060152
19970108NYCRN,Wounded,Teen,40.7127281,-74.0060152
19970108NYCRN,Wounded,Teen,40.7127281,-74.0060152
19970127FLCOW,Fatal,Teen,26.715364,-80.0532942
19970206MSWIJ,Wounded,Teen,32.2998686,-90.1830408
19970213NYMOB,Wounded,Teen,40.8466508,-73.8785937
19970213NYSAB,Wounded,Teen,40.8466508,-73.8785937
19970219AKBEB,Wounded,Teen,60.804878,-161.78215
19970219AKBEB,Fatal,Teen,60.804878,-161.78215
19970219AKBEB,Wounded,Teen,60.804878,-161.78215
19970219AKBEB,Fatal,Adult,60.804878,-161.78215
19970220FLFIJ,,Teen,30.3321838,-81.655651
19970221NVRAL,Wounded,Teen,36.1672559,-115.148516
19970317MIPED,Fatal,Teen,42.3315509,-83.0466403
19970403CAMAM,Fatal,Teen,,
19970428CAJOL,Fatal,Teen,34.0536909,-118.242766
19970430NYCIN,Fatal,Teen,,
19970513FLNOM,Wounded,Teen,25.7741728,-80.19362
19970520OHDUD,Wounded,Teen,39.7589478,-84.1916069
19970624ALJEM,Fatal,Teen,32.3669656,-86.3006485
19971001MSPEP,Fatal,Teen,32.2735792,-90.127881
19971001MSPEP,Fatal,Teen,32.2735792,-90.127881
19971001MSPEP,Wounded,Teen,32.2735792,-90.127881
19971001MSPEP,Wounded,Teen,32.2735792,-90.127881
19971001MSPEP,Wounded,Teen,32.2735792,-90.127881
19971001MSPEP,Wounded,Teen,32.2735792,-90.127881
19971001MSPEP,Wounded,Teen,32.2735792,-90.127881
19971001MSPEP,Wounded,Teen,32.2735792,-90.127881
19971001MSPEP,Wounded,Teen,32.2735792,-90.127881
19971005OKMOO,Wounded,Teen,35.4729886,-97.5170536
19971010INWAG,Fatal,Teen,41.6020962,-87.3370647
19971010INWAG,Wounded,Teen,41.6020962,-87.3370647
19971010INWAG,Wounded,Teen,41.6020962,-87.3370647
19971014TXLAG,,Teen,32.8573945,-96.575419
19971015FLLIP,Wounded,Teen,,
19971020CAMCO,Fatal,Teen,37.8044557,-122.271356
19971020CAMCO,Wounded,Teen,37.8044557,-122.271356
19971020CAMCO,Wounded,Adult,37.8044557,-122.271356
19971022CAJON,Fatal,Teen,33.9092802,-118.0849169
19971107FLRIJ,Wounded,Teen,30.3321838,-81.655651
19971107FLRIJ,Fatal,Teen,30.3321838,-81.655651
19971113CACRS,Fatal,Adult,38.5810606,-121.493895
19971201KYHEW,Fatal,Teen,37.0831102,-88.7442202
19971201KYHEW,Fatal,Teen,37.0831102,-88.7442202
19971201KYHEW,Fatal,Teen,37.0831102,-88.7442202
19971201KYHEW,Wounded,Teen,37.0831102,-88.7442202
19971201KYHEW,Wounded,Teen,37.0831102,-88.7442202
19971201KYHEW,Wounded,Teen,37.0831102,-88.7442202
19971201KYHEW,Wounded,Teen,37.0831102,-88.7442202
19971201KYHEW,Wounded,Teen,37.0831102,-88.7442202
19971215ARSTS,Wounded,Teen,33.3654024,-93.4951758
19971215ARSTS,Wounded,Teen,33.3654024,-93.4951758
19980212NJHOH,Fatal,Adult,40.7433066,-74.0323752
19980225MIRER,,Teen,43.875017,-85.51005
19980227VAMAF,Fatal,Teen,38.8462236,-77.3063733
19980324ARWEJ,Fatal,0,35.8272257,-90.6949871
19980324ARWEJ,Wounded,Child,35.8272257,-90.6949871
19980324ARWEJ,Wounded,0,35.8272257,-90.6949871
19980324ARWEJ,Wounded,Teen,35.8272257,-90.6949871
19980324ARWEJ,Wounded,Teen,35.8272257,-90.6949871
19980324ARWEJ,Wounded,Child,35.8272257,-90.6949871
19980324ARWEJ,Wounded,Adult,35.8272257,-90.6949871
19980324ARWEJ,Fatal,0,35.8272257,-90.6949871
19980324ARWEJ,Fatal,0,35.8272257,-90.6949871
19980324ARWEJ,Fatal,Child,35.8272257,-90.6949871
19980324ARWEJ,Fatal,Adult,35.8272257,-90.6949871
19980324ARWEJ,Wounded,Teen,35.8272257,-90.6949871
19980324ARWEJ,Wounded,Teen,35.8272257,-90.6949871
19980324ARWEJ,Wounded,0,35.8272257,-90.6949871
19980324ARWEJ,Wounded,0,35.8272257,-90.6949871
19980325CAFED,,Adult,37.6904826,-122.47267
19980325MICOC,,Teen,41.941091,-85.0030617
19980330NCGRC,,Teen,35.9131542,-79.05578
19980331WIOAO,,0,43.6860693,-88.5424345
19980423CACUL,Wounded,Teen,,
19980423CACUL,Wounded,Teen,,
19980424PAPAE,Fatal,Adult,41.8742225,-80.1317236
19980424PAPAE,Wounded,Teen,41.8742225,-80.1317236
19980424PAPAE,Wounded,Teen,41.8742225,-80.1317236
19980424PAPAE,Wounded,Teen,41.8742225,-80.1317236
19980428CAPHP,Fatal,Teen,34.0553813,-117.7517496
19980428CAPHP,Wounded,Teen,34.0553813,-117.7517496
19980428CAPHP,Wounded,Teen,34.0553813,-117.7517496
19980428WIPAP,Wounded,Adult,43.5356594,-89.2951484
19980501FLNOM,Wounded,Teen,25.7741728,-80.19362
19980501NYPUB,Fatal,Adult,42.8867166,-78.8783922
19980501NYPUB,Wounded,Adult,42.8867166,-78.8783922
19980519TNLIF,Fatal,Teen,35.1353874,-86.5700417
19980521CARIR,,Teen,34.1064001,-117.3703235
19980521ORTHS,Fatal,Teen,44.0462362,-123.0220289
19980521ORTHS,Wounded,Teen,44.0462362,-123.0220289
19980521ORTHS,Wounded,Teen,44.0462362,-123.0220289
19980521ORTHS,Wounded,Teen,44.0462362,-123.0220289
19980521ORTHS,Wounded,Teen,44.0462362,-123.0220289
19980521ORTHS,Wounded,Teen,44.0462362,-123.0220289
19980521ORTHS,Wounded,Teen,44.0462362,-123.0220289
19980521ORTHS,Wounded,Teen,44.0462362,-123.0220289
19980521ORTHS,Wounded,Teen,44.0462362,-123.0220289
19980521ORTHS,Wounded,Teen,44.0462362,-123.0220289
19980521ORTHS,Wounded,Teen,44.0462362,-123.0220289
19980521ORTHS,Fatal,Teen,44.0462362,-123.0220289
19980521ORTHS,Wounded,Teen,44.0462362,-123.0220289
19980521ORTHS,Wounded,Teen,44.0462362,-123.0220289
19980521ORTHS,Wounded,Teen,44.0462362,-123.0220289
19980521ORTHS,Wounded,Teen,44.0462362,-123.0220289
19980521ORTHS,Wounded,Teen,44.0462362,-123.0220289
19980521ORTHS,Wounded,Teen,44.0462362,-123.0220289
19980521ORTHS,Wounded,Teen,44.0462362,-123.0220289
19980521ORTHS,Wounded,Teen,44.0462362,-123.0220289
19980521ORTHS,Wounded,Teen,44.0462362,-123.0220289
19980521ORTHS,Wounded,Teen,44.0462362,-123.0220289
19980521ORTHS,Wounded,Teen,44.0462362,-123.0220289
19980521ORTHS,Wounded,Teen,44.0462362,-123.0220289
19980521ORTHS,Wounded,Teen,44.0462362,-123.0220289
19980521ORTHS,Wounded,Teen,44.0462362,-123.0220289
19980521ORTHS,Wounded,Teen,44.0462362,-123.0220289
19980521WAONO,,Teen,46.5818782,-122.719397
19980527CAWAP,Fatal,Teen,34.1476507,-118.1441551
19980527CAWAP,Fatal,Teen,34.1476507,-118.1441551
19980529FLSTF,Fatal,Adult,26.1223084,-80.1433786
19980615VAARR,Wounded,Adult,37.5535535,-77.4114918
19980615VAARR,Wounded,Adult,37.5535535,-77.4114918
19980911CAHEG,Wounded,Teen,34.1469416,-118.2478471
19980930FLLEL,,Teen,28.810823,-81.8778582
19980930FLNOM,Wounded,Teen,25.7741728,-80.19362
19980930FLNOM,Wounded,Teen,25.7741728,-80.19362
19980930FLNOM,Wounded,Adult,25.7741728,-80.19362
19981103PAMAP,Fatal,Teen,39.9527237,-75.1635262
19981130NYHAH,,Teen,41.9539754,-75.2804502
19981203INERG,Wounded,Adult,41.6020962,-87.3370647
19981211INBEI,Wounded,Child,39.7683331,-86.1583502
19990108GACEC,,0,33.5801103,-85.0766113
19990114NYHAN,Wounded,Teen,40.7127281,-74.0060152
19990114NYHAN,Wounded,Teen,40.7127281,-74.0060152
19990121TXRIN,,Teen,32.84195,-97.227965
19990211ILOME,Fatal,Teen,42.03726,-88.2810994
19990211MSJEP,,Adult,31.1443351,-89.406955
19990304ILNIS,Wounded,Adult,42.0333694,-87.7333972
19990416IDNON,,0,43.727631,-116.7993684
19990420COCOL,Fatal,Teen,39.613321,-105.016649
19990420COCOL,Fatal,Adult,39.613321,-105.016649
19990420COCOL,Fatal,Teen,39.613321,-105.016649
19990420COCOL,Fatal,Teen,39.613321,-105.016649
19990420COCOL,Fatal,Teen,39.613321,-105.016649
19990420COCOL,Wounded,Teen,39.613321,-105.016649
19990420COCOL,Wounded,Teen,39.613321,-105.016649
19990420COCOL,Wounded,Teen,39.613321,-105.016649
19990420COCOL,Wounded,Teen,39.613321,-105.016649
19990420COCOL,Wounded,Teen,39.613321,-105.016649
19990420COCOL,Wounded,Teen,39.613321,-105.016649
19990420COCOL,Fatal,Teen,39.613321,-105.016649
19990420COCOL,Wounded,Teen,39.613321,-105.016649
19990420COCOL,Wounded,Teen,39.613321,-105.016649
19990420COCOL,Wounded,Teen,39.613321,-105.016649
19990420COCOL,Wounded,Teen,39.613321,-105.016649
19990420COCOL,Wounded,Teen,39.613321,-105.016649
19990420COCOL,Wounded,Adult,39.613321,-105.016649
19990420COCOL,Wounded,Teen,39.613321,-105.016649
19990420COCOL,Wounded,Teen,39.613321,-105.016649
19990420COCOL,Wounded,Teen,39.613321,-105.016649
19990420COCOL,Wounded,Teen,39.613321,-105.016649
19990420COCOL,Fatal,Teen,39.613321,-105.016649
19990420COCOL,Wounded,Teen,39.613321,-105.016649
19990420COCOL,Wounded,Teen,39.613321,-105.016649
19990420COCOL,Wounded,Adult,39.613321,-105.016649
19990420COCOL,Wounded,Teen,39.613321,-105.016649
19990420COCOL,Wounded,Teen,39.613321,-105.016649
19990420COCOL,Wounded,Teen,39.613321,-105.016649
19990420COCOL,Wounded,Teen,39.613321,-105.016649
19990420COCOL,Wounded,Teen,39.613321,-105.016649
19990420COCOL,Fatal,Teen,39.613321,-105.016649
19990420COCOL,Fatal,Teen,39.613321,-105.016649
19990420COCOL,Fatal,Teen,39.613321,-105.016649
19990420COCOL,Fatal,Teen,39.613321,-105.016649
19990420COCOL,Fatal,Teen,39.613321,-105.016649
19990420COCOL,Fatal,Teen,39.613321,-105.016649
19990422GAMAA,Fatal,Teen,33.7489924,-84.3902644
19990422LASCB,Wounded,Teen,30.4494155,-91.1869659
19990520GAHEC,Wounded,Teen,33.6676103,-84.0176904
19990520GAHEC,Wounded,Teen,33.6676103,-84.0176904
19990520GAHEC,Wounded,Teen,33.6676103,-84.0176904
